Producto,Precio,Cantidad,Fecha,Cliente,Ciudad
Pollo,9.33,6,2025-09-28,Isidro Dan Valencia Aznar,Tarragona
Queso,18.37,3,2026-03-02,Cecilia Murillo,Girona
Café,9.22,2,2025-11-01,Ana Ferrán Abellán,Teruel
Café,0.6,7,2025-07-20,Felicia Rebeca Mulet Iborra,Álava
Azúcar,12.5,9,2025-10-19,Mayte Tudela Amorós,Guipúzcoa
Huevos,17.03,1,2025-07-16,Jose Feliu,Almería
Pollo,6.87,3,2026-04-03,Yago Cazorla Moles,Valladolid
Azúcar,14.08,6,2026-02-17,Alexandra de Vázquez,Pontevedra
Carne,4.53,5,2025-12-14,Edu Galiano Cuadrado,Valladolid
Pollo,6.04,1,2025-10-07,Roque Gomis Valbuena,Alicante
Aceite,4.27,9,2025-08-17,Ainara Alemán Soria,Álava
Café,12.1,9,2025-07-19,Lázaro Andres Carreras,Zaragoza
Aceite,12.8,9,2026-04-30,Otilia Silvia Infante Cabo,Huelva
Pan,10.72,6,2025-06-28,Marcelino Armengol Girona,León
Huevos,9.23,8,2025-11-02,Heriberto Camacho-Osorio,Madrid
Queso,9.61,7,2025-09-10,Lara Cayetana Catalá Gimeno,León
Arroz,19.23,1,2025-07-01,Yaiza Briones Merino,Alicante
Azúcar,4.07,7,2025-06-04,Valentina Somoza Pol,Palencia
Azúcar,14.0,1,2025-09-01,Alonso Mariscal Rivas,Zaragoza
Aceite,11.34,7,2025-08-24,Modesta Fuentes,Las Palmas
Huevos,17.47,3,2026-02-12,Edgardo Reguera Cuadrado,Salamanca
Aceite,16.58,1,2025-07-03,Teresita Diéguez Menéndez,Soria
Arroz,1.99,7,2026-01-27,Joaquín Lozano Clemente,León
Queso,3.86,8,2025-09-13,Vasco Briones Mariño,Huelva
Azúcar,12.08,1,2025-06-26,Cayetana Blasco-Aliaga,Palencia
Azúcar,11.75,1,2025-11-29,Roberta de Losa,Segovia
Arroz,11.03,5,2026-04-24,Rita Cobos Leiva,Ceuta
Pan,14.26,5,2025-12-11,Eugenia Iñiguez Artigas,Ávila
Pollo,11.12,2,2026-01-07,Feliciano Seguí Company,Tarragona
Queso,1.27,7,2025-11-05,Samuel Gallego Rubio,Zamora
Pollo,6.58,3,2025-10-06,Azahar Ortuño Calzada,Pontevedra
Pan,12.68,2,2025-06-13,Inocencio Bauzà Salvà,Tarragona
Pan,19.41,10,2025-09-10,Sandra Montserrat Parra,Las Palmas
Azúcar,8.97,2,2025-06-10,Amparo Soler-Alcalde,Valladolid
Pollo,13.75,3,2026-04-20,Concepción Amaya Pedraza,Cantabria
Café,13.36,7,2026-04-17,Noé Andres-Sans,Zaragoza
Huevos,6.59,2,2026-02-26,Merche Adán-Garay,Madrid
Pan,19.3,2,2026-04-11,Aitana Merino Blazquez,Sevilla
Azúcar,16.54,8,2026-03-28,Galo Noguera Cabello,Valencia
Carne,7.54,4,2026-04-16,Tecla del Martín,Murcia
Leche,9.21,4,2025-08-30,Jovita Vilanova-Manuel,Navarra
Pollo,17.7,7,2025-11-17,Manuela Ibañez Anglada,Valencia
Aceite,10.89,3,2025-09-03,Hernán Alcides Guillen Teruel,Navarra
Queso,17.16,4,2026-04-30,María Perez-Blázquez,León
Pollo,8.48,7,2025-07-09,Cornelio Anastasio Martí Guardia,Baleares
Azúcar,19.82,6,2025-07-02,Juan Borja Bastida,Guipúzcoa
Azúcar,13.97,9,2026-03-28,Emelina Mir Barragán,Alicante
Pan,10.98,2,2025-08-06,Espiridión Olmo Solís,Salamanca
Pan,17.69,9,2026-03-02,Julie Martorell Téllez,Madrid
Azúcar,14.58,1,2026-03-11,Dolores Jove Velázquez,Girona
Aceite,12.87,4,2026-04-11,Nico Gallego,Melilla
Carne,1.42,8,2025-07-24,Hermenegildo Vara Benítez,Valladolid
Aceite,18.18,10,2026-05-21,Teófila Calleja Salazar,Lugo
Aceite,12.89,3,2025-06-08,Jorge Burgos Vallés,La Coruña
Pan,2.37,9,2025-08-06,Paloma Cuesta Seguí,Murcia
Carne,10.92,6,2026-04-10,Luis Ángel Corominas,Alicante
Queso,10.16,3,2025-09-24,Amando Calderón Cózar,Huelva
Azúcar,1.78,5,2026-03-17,Felicidad Ferrández Meléndez,Granada
Queso,9.57,5,2026-01-24,David del Amo,Palencia
Carne,8.48,2,2025-10-02,Hernán Álamo,Almería
Café,17.35,4,2025-07-25,José Mari Bayona Medina,Vizcaya
Huevos,8.43,6,2026-01-22,Calixto Vega Garrido,Salamanca
Queso,14.89,9,2025-10-05,Lucía Andrade Torres,Ceuta
Queso,3.05,5,2025-11-03,Jacinta Galindo-Cañellas,Melilla
Arroz,19.77,7,2026-01-04,Inés Sanabria Ortega,Barcelona
Pan,11.94,1,2026-01-15,Isabela Sastre Villa,Madrid
Arroz,4.61,6,2025-12-13,Jordana Llano-Campoy,Las Palmas
Arroz,0.83,9,2025-12-25,Heliodoro Jaén Aliaga,La Coruña
Carne,9.03,1,2025-06-07,Teresita Bou Bernat,Tarragona
Huevos,4.7,10,2026-04-26,Encarnita Lledó Malo,Zaragoza
Pollo,4.43,6,2025-11-02,Guadalupe Camino Barranco,La Coruña
Aceite,18.04,5,2025-11-16,Inmaculada Morales Céspedes,Zaragoza
Azúcar,16.4,3,2025-07-26,Oriana del Acedo,Girona
Queso,13.26,1,2025-08-10,Melchor Ocaña Armengol,Baleares
Huevos,9.74,4,2025-07-07,Felix Méndez Ribera,Jaén
Huevos,1.66,9,2026-01-20,Aníbal Collado Lerma,Las Palmas
Queso,12.57,10,2025-12-25,Chuy Pinilla Rosa,Toledo
Leche,3.97,5,2025-08-04,Eufemia Cáceres Lozano,Huesca
Café,1.68,2,2026-04-17,Luna Cándida Montoya Ferrando,Toledo
Café,12.09,8,2025-06-25,Demetrio Segura Pulido,Zaragoza
Queso,0.94,10,2026-01-16,Albert León Sevilla Mendizábal,Lleida
Arroz,11.24,4,2025-09-06,Joan de Díaz,Valencia
Leche,17.69,1,2025-06-08,Florina Olivera,Vizcaya
Aceite,2.27,1,2025-10-03,Vanesa Checa Polo,Burgos
Huevos,3.5,3,2025-06-20,Eligia Flor-Soler,Guadalajara
Carne,1.38,2,2026-02-09,Manuel Esteban González,Málaga
Café,10.54,7,2025-07-13,Felicidad Vélez Pujol,Murcia
Carne,16.96,6,2025-11-05,Santos María Serra Duque,Teruel
Arroz,9.52,9,2026-05-09,Tadeo Desiderio Rubio Benitez,Melilla
Aceite,15.74,9,2025-07-31,María Pilar Benítez Pinedo,Asturias
Café,6.97,8,2025-11-15,Feliciana del Tamayo,Tarragona
Leche,11.67,2,2026-05-04,Alba Medina Palau,Zamora
Carne,19.35,5,2026-02-13,Nazaret Marti Borrell,Cádiz
Café,12.91,10,2025-11-20,Isaura Natalia Bas Almansa,Granada
Queso,14.12,4,2025-09-17,Carina Gonzalo-Vilaplana,Huesca
Pollo,2.38,8,2026-03-09,Eugenio de Domínguez,Castellón
Aceite,16.93,9,2025-07-16,Marciano Rubén Canals Cortes,Palencia
Arroz,15.99,10,2025-12-10,Prudencio Lladó Marco,Palencia
Carne,16.8,10,2025-08-18,Adrián Salom Gutiérrez,Tarragona
Queso,16.41,6,2026-02-03,Gerónimo Alfaro Canales,Ciudad
Pollo,15.61,7,2025-10-15,Ezequiel Roselló Calleja,Ceuta
Pan,10.25,2,2026-03-07,Cándido Ribera-Conde,La Coruña
Café,17.59,9,2025-11-14,Miguel Ángel Piñeiro,Asturias
Azúcar,13.34,8,2026-02-06,Angelina Flavia Izquierdo Verdú,Álava
Arroz,12.4,1,2025-08-10,Marino Parejo Cózar,Zaragoza
Pollo,8.75,2,2025-12-24,Urbano Narciso Manuel Belda,Burgos
Queso,1.45,5,2025-06-01,Maxi Villar,Barcelona
Carne,16.7,6,2025-08-16,Albina Rocha Olivé,Almería
Pollo,12.42,9,2026-05-23,Juanito Yuste,Cáceres
Café,19.75,7,2025-11-29,Jose Manuel Meléndez Cáceres,Murcia
Arroz,0.94,1,2026-05-06,Pancho del Jordán,Barcelona
Arroz,14.5,9,2026-01-07,Pastora Bastida Corbacho,Lleida
Carne,14.1,9,2026-01-18,Dora Frías,León
Huevos,19.1,9,2025-07-16,Chuy Reguera Vicente,Granada
Queso,3.82,4,2025-11-21,Iván Serra Arellano,Pontevedra
Carne,9.63,5,2026-03-15,Nuria Barragán Corominas,Soria
Azúcar,3.02,7,2026-01-14,Rebeca Sanz-Ferrán,Pontevedra
Azúcar,6.67,10,2025-11-29,Rosalía Cisneros,Palencia
Carne,11.85,5,2026-02-10,Pánfilo Sanz Goñi,Huelva
Pan,11.23,6,2025-07-01,Odalis Azorin Monreal,Melilla
Café,17.81,5,2026-03-03,Edmundo Manuel Segovia,Guadalajara
Pan,5.0,6,2026-04-29,Tito de Carrera,León
Carne,1.43,8,2025-09-13,Adoración Suarez Mena,Huelva
Aceite,3.72,4,2025-08-09,Reyes Acuña,Cádiz
Huevos,17.71,5,2026-02-07,Rosario Cabello,Málaga
Queso,18.47,1,2025-07-30,Pepe Niño Reyes,Barcelona
Aceite,1.09,5,2026-02-21,Blanca Acevedo Ayllón,Jaén
Pan,16.39,1,2026-01-18,Adoración Solé Perales,Huesca
Arroz,3.25,3,2025-11-25,Maximiano Gargallo Iniesta,Valladolid
Pan,18.25,3,2026-02-09,Mirta Estrada Gilabert,Cantabria
Queso,10.46,4,2026-05-27,Sarita Español Arce,Almería
Aceite,2.96,3,2025-06-26,Toni Giner Pinilla,Sevilla
Pan,15.31,10,2025-11-22,Chucho Gargallo Bonet,Granada
Huevos,5.67,1,2026-04-11,Noé Cobos Fuentes,Valladolid
Huevos,16.22,6,2025-06-21,Ainoa del Arellano,Salamanca
Carne,15.85,7,2025-09-25,Jacobo Chacón Tejada,Ciudad
Pan,0.67,7,2026-01-16,Goyo Zaragoza Elías,Lugo
Aceite,16.66,10,2025-12-12,Trinidad Tena Torrent,Cuenca
Azúcar,14.18,8,2026-05-10,Baldomero Quiroga Pomares,Huelva
Pollo,16.18,5,2026-02-23,Noé Leal Montalbán,Sevilla
Aceite,8.46,9,2025-07-31,Gala Duque,Badajoz
Café,3.46,8,2026-04-03,Rosalina Jurado,Cuenca
Azúcar,0.84,2,2025-08-23,Paz Pascuala Villanueva Querol,Ourense
Azúcar,11.22,2,2025-09-16,Pili Vila-Iborra,Castellón
Pollo,10.78,9,2025-12-21,Fabricio Aguilar,Guipúzcoa
Café,17.64,5,2025-11-06,Celestina Madrigal Esteban,Albacete
Pan,7.71,6,2026-05-14,Leonardo Ugarte Agudo,La Rioja
Carne,14.22,2,2026-02-22,Plinio Toledo-Carballo,Murcia
Azúcar,6.96,5,2026-03-13,María Belén Calvo Paredes,Cádiz
Arroz,5.22,7,2026-03-26,Claudio Aroca,Guipúzcoa
Arroz,11.39,3,2026-03-29,Marisol Arjona Saez,Santa Cruz de Tenerife
Azúcar,16.27,8,2025-08-09,Nacho Cervera Menéndez,Vizcaya
Aceite,5.96,10,2025-11-28,Osvaldo Berenguer Daza,Zaragoza
Azúcar,18.1,10,2025-10-23,Elena Gárate-Peláez,Vizcaya
Leche,6.13,4,2025-08-09,Adolfo Nadal Contreras,Zamora
Aceite,12.24,3,2025-06-30,Marcos Aranda,Soria
Leche,18.42,9,2025-08-17,Anita Nevado Olivares,Toledo
Café,2.12,5,2025-12-28,Dolores Orozco,Murcia
Leche,17.19,6,2025-09-04,Pía Valera-Ruano,Huelva
Azúcar,3.03,3,2025-10-03,Américo David Martinez Iniesta,La Coruña
Pan,18.12,7,2025-06-30,Morena Cazorla-Olmedo,Zaragoza
Pollo,11.18,8,2025-09-22,Bernarda Guitart Puga,Cuenca
Leche,6.07,2,2025-06-07,Cruz de Ballesteros,Badajoz
Pan,14.75,1,2025-09-13,Aroa Gámez Guardia,Cuenca
Pollo,4.94,8,2025-12-27,Lilia del Casal,Huesca
Huevos,6.32,3,2025-08-23,Amaro de Portero,Lleida
Café,7.45,10,2025-05-31,Benito Fonseca-Barba,Vizcaya
Pollo,12.31,9,2026-02-13,Cayetana Abigaíl Amo Armas,Murcia
Pollo,9.96,5,2025-06-07,Borja Mena Cordero,Castellón
Huevos,1.66,2,2026-03-30,Américo Cabeza Vizcaíno,Murcia
Huevos,18.15,10,2025-12-01,Macario del Almazán,Teruel
Queso,10.29,5,2025-07-27,Isabel Luna Nuñez,Asturias
Café,4.9,10,2025-09-24,Paula Gálvez Mur,Guadalajara
Aceite,2.67,10,2026-03-06,Geraldo Noriega-Rivas,Salamanca
Azúcar,2.42,8,2026-05-25,Perlita de Teruel,Navarra
Huevos,7.96,4,2025-09-27,Venceslás Arévalo Marí,Vizcaya
Huevos,12.03,5,2025-09-05,Fortunato Ochoa Daza,Castellón
Azúcar,9.36,2,2025-10-31,María Carmen Cano Porta,Granada
Pollo,5.43,10,2025-07-15,Eutropio Vara-Zabaleta,Valladolid
Queso,2.01,6,2026-05-21,Quirino Tomas Tejedor,Huesca
Leche,8.97,8,2026-05-16,Ofelia Huerta,Jaén
Arroz,7.97,9,2025-08-07,Calisto Pellicer Olivera,León
Pan,15.49,6,2025-06-15,Custodio del Gordillo,Madrid
Queso,1.93,7,2025-09-06,Amparo Solís-Pulido,Melilla
Carne,10.06,7,2025-06-17,Malena Barrena-Llanos,Girona
Carne,4.45,1,2025-12-09,Heraclio Artemio Pinto Aguiló,La Rioja
Pan,12.92,10,2025-12-15,Ofelia Ramis,Cuenca
Azúcar,8.77,9,2025-07-23,Perlita de Orozco,Ourense
Pan,9.74,1,2025-10-12,Máximo Borja Quintana,Navarra
Carne,14.45,3,2026-04-15,Agustín Lladó Calvo,La Rioja
Huevos,16.3,6,2025-10-15,Rosalva Castro,Melilla
Huevos,1.04,8,2025-06-02,Valerio Esteban Río,Lugo
Aceite,15.47,10,2025-09-24,Pastor Escribano Sanmiguel,Ourense
Queso,7.45,3,2025-12-19,Román Jover,Granada
Huevos,14.83,1,2026-03-18,Guadalupe de Martinez,Huelva
Pan,16.9,2,2026-05-10,Carlito Alemán Muñoz,Salamanca
Café,17.64,5,2025-09-24,Rebeca Sarabia Doménech,Murcia
Aceite,15.74,4,2025-09-01,Edelmira Dalmau Ballesteros,Albacete
Aceite,16.39,6,2025-08-10,Angelino de Uribe,Málaga
Pan,13.15,3,2026-01-30,Belén Cisneros Lladó,Málaga
Pollo,17.78,1,2025-06-26,Guiomar Guitart Carvajal,Cádiz
Azúcar,14.37,7,2026-04-18,Azeneth López Borja,Pontevedra
Azúcar,10.45,9,2025-09-13,Luz Borrego Exposito,Málaga
Aceite,12.11,7,2025-12-10,Jose Manuel Lara Albero,Huelva
Aceite,13.56,1,2026-02-25,Abel del Dueñas,Navarra
Café,19.41,2,2026-02-07,Febe Rios,Huesca
Pollo,1.58,9,2026-02-22,Alfonso Manzano,Tarragona
Café,12.79,4,2025-08-28,Cruz Montesinos Uriarte,Albacete
Azúcar,13.47,2,2025-10-31,Juanito de Alfonso,Alicante
Café,16.61,4,2025-12-15,Jovita de Gual,Barcelona
Azúcar,19.62,9,2025-09-13,Ángela Mate Montero,Cuenca
Café,9.2,4,2026-05-22,Horacio Álamo Mir,Vizcaya
Pollo,14.39,3,2025-11-04,Maximiliano Fuster Crespi,Las Palmas
Café,7.39,8,2025-10-19,Nazaret Gutiérrez Mayo,Girona
Azúcar,13.88,4,2025-05-29,Amor Quesada Castañeda,Valladolid
Huevos,8.24,3,2025-12-04,Victor Yago Espinosa Cañete,Vizcaya
Café,7.82,3,2025-10-01,Araceli Aragonés Mendizábal,Albacete
Huevos,13.71,4,2026-01-02,Glauco Pedro Fortuny,Burgos
Pan,8.54,8,2025-06-30,Sabas Mir Belmonte,Huelva
Arroz,14.82,3,2026-03-31,Adelardo Murillo Agustí,Tarragona
Carne,17.96,9,2025-11-30,Heraclio Perea Pi,Las Palmas
Azúcar,10.41,8,2025-12-28,Chucho Arrieta Sarmiento,Huesca
Pan,19.68,5,2026-03-22,Fidel Borja Amo Cózar,Cáceres
Aceite,12.49,4,2026-03-27,Fermín Colomer Manzanares,Tarragona
Pollo,11.66,7,2025-07-29,Olivia Campillo Planas,Málaga
Café,4.65,4,2025-09-25,Santiago Girón Ayala,Sevilla
Queso,5.09,4,2025-10-30,Soraya Avilés,Girona
Café,0.62,2,2026-03-22,Perlita Barral-Suárez,Castellón
Huevos,3.17,9,2025-08-06,Régulo Barrios Pareja,Ourense
Aceite,18.77,2,2025-10-12,Pía Cámara Lobo,Girona
Aceite,18.49,7,2025-11-29,América Pinto-Isern,Cuenca
Huevos,1.36,1,2025-09-09,Claudia Reig Rocha,Madrid
Arroz,2.22,1,2025-06-07,José Tenorio Valle,Córdoba
Huevos,4.3,9,2025-05-28,Marina Peña Solsona,Cantabria
Leche,19.12,1,2025-07-13,Leire Mercader Alcalá,Álava
Café,15.24,8,2025-09-03,Aitana Valero Escrivá,Toledo
Azúcar,7.54,3,2026-02-02,Javiera Viana Ramón,Cuenca
Pollo,1.69,6,2025-12-20,Federico Saez Echeverría,La Rioja
Café,7.48,4,2025-09-10,Jovita del Lamas,Badajoz
Carne,14.44,2,2025-10-22,Manuel Jimenez Posada,Ciudad
Arroz,19.17,1,2026-05-19,Dafne Zurita-Palomares,Segovia
Aceite,1.39,3,2025-11-19,Isaac Oller,Murcia
Pollo,9.07,8,2025-10-31,Mariana Vaquero-Álvaro,Cuenca
Aceite,0.95,3,2025-07-02,Reyes Mariscal Ropero,Cádiz
Leche,0.94,6,2025-07-15,Osvaldo Porta Aguiló,Baleares
Arroz,3.61,4,2025-06-30,Juan Luis Carvajal,Almería
Queso,19.38,1,2026-03-29,Haydée Gibert Bernad,Valencia
Carne,6.03,7,2025-10-14,Nidia Boada Lozano,Valladolid
Café,7.06,9,2026-05-12,Calisto Carrera,Cádiz
Huevos,16.25,2,2026-02-21,Hortensia Ureña Carbonell,Burgos
Café,14.77,4,2025-07-23,Lucho Pascual Fernández Peinado,Albacete
Arroz,6.7,1,2025-12-05,Andrea Teruel Alcaraz,Álava
Pollo,15.91,8,2026-01-04,Vidal Montenegro-Alcántara,Ceuta
Queso,11.19,1,2025-09-02,Víctor Rius Daza,Girona
Aceite,7.7,6,2025-05-27,Fulgencio Gracia Barroso,Lleida
Aceite,18.34,6,2026-05-25,Albina Paniagua Bernal,Melilla
Huevos,6.24,5,2025-08-09,Pedro Puerta-Almeida,Córdoba
Carne,2.04,5,2025-07-31,Julieta Buendía Manrique,Soria
Leche,9.53,9,2026-03-20,Débora Barbero Valle,Almería
Café,12.73,3,2025-11-29,Maximiano Robles Gracia,Vizcaya
Carne,7.23,2,2025-07-05,Cipriano Uribe-Lobo,Asturias
Azúcar,1.37,9,2025-06-17,Marcela Angélica Pardo Corominas,Albacete
Aceite,11.97,10,2026-04-03,Asdrubal Simón Pelayo Lucas,Palencia
Pan,15.86,10,2026-05-09,Noa Mateos Doménech,Huelva
Carne,16.42,5,2026-03-03,Martirio Fábregas,Navarra
Arroz,7.31,3,2025-10-25,Natalia Alcolea Calvo,Girona
Carne,3.98,5,2026-02-01,Chuy Rivero Araujo,Salamanca
Arroz,15.41,2,2026-04-24,Nilo Vaquero Rosell,Albacete
Aceite,2.94,10,2025-11-10,María José Mendez Moll,Baleares
Azúcar,2.47,3,2025-12-12,Felicia Angelina Carbó Carpio,Málaga
Azúcar,17.46,10,2025-10-24,Concha de Boada,Soria
Pan,18.79,4,2025-10-20,Eli Paniagua-Andreu,Ourense
Azúcar,19.26,8,2025-11-27,Renata Vaquero Galan,Burgos
Leche,3.41,3,2026-02-06,Tamara Boada-Alba,Lugo
Leche,19.27,10,2025-11-28,Eusebia Vicente Gálvez,Tarragona
Leche,4.02,3,2026-03-11,Paulina España Carvajal,Córdoba
Café,1.65,4,2025-12-02,Jesús Humberto Rodrigo Gual,Salamanca
Queso,5.82,6,2025-05-31,Brunilda Hoyos Marquez,Badajoz
Queso,1.18,1,2025-11-12,Jessica Nicolau Medina,Teruel
Queso,15.12,2,2025-07-21,Mariano Donoso,Asturias
Pan,16.09,6,2026-05-08,Ismael Luque Sureda,Albacete
Aceite,19.89,2,2025-10-09,Esperanza Fortuny Manrique,Las Palmas
Huevos,18.49,9,2025-09-18,Mariano del Ortega,Ciudad
Arroz,2.34,8,2026-05-22,Xavier Torrent Ballesteros,Álava
Leche,1.98,10,2025-12-10,Apolinar Rosell-Viña,Burgos
Pollo,14.64,4,2026-03-21,Amelia Paz Cañizares,Huesca
Carne,18.34,2,2025-06-02,Genoveva Bravo-Viñas,Vizcaya
Azúcar,15.79,8,2025-08-09,Nicolasa Merino Ribera,Albacete
Azúcar,17.05,2,2025-10-02,Carmen Andres,Álava
Arroz,11.63,4,2026-01-10,Juan Carlos Frías,Salamanca
Aceite,6.31,8,2025-06-28,Luís de Hidalgo,Ávila
Arroz,6.97,6,2026-02-19,Malena Mas,Lugo
Leche,11.39,4,2026-05-04,Joaquín del Vaquero,Lugo
Pan,9.25,4,2026-03-04,Lorena Vilalta-Pinto,Valladolid
Queso,3.22,2,2025-08-05,Leticia de Infante,Córdoba
Pollo,16.56,1,2025-09-12,Ambrosio Cabello Barranco,Lleida
Pollo,17.84,5,2026-01-03,Lara Huertas,Lugo
Arroz,16.65,1,2026-03-22,Rosario Frías Cánovas,Valencia
Queso,8.33,5,2026-05-13,Carolina Carreño Aguirre,Álava
Pollo,2.6,3,2025-09-21,José Luis Rosado Blasco,Ceuta
Pan,18.16,10,2025-11-18,Almudena del Valero,Alicante
Huevos,6.63,10,2025-11-27,Curro Peralta Manzanares,Cádiz
Arroz,18.47,2,2025-10-21,Eufemia Botella-Vaquero,Cantabria
Carne,2.48,8,2025-08-13,Liliana Renata Arévalo Almagro,Teruel
Huevos,5.15,1,2026-04-09,Julián Santamaria Perez,Córdoba
Aceite,1.22,1,2026-04-29,José Guillén Roura,Jaén
Azúcar,16.38,4,2025-06-05,Arturo Benito Santamaria Vendrell,León
Café,18.95,8,2025-11-23,Elpidio Cazorla Abellán,Toledo
Aceite,4.63,3,2025-10-21,Isidora Acuña Tapia,Guipúzcoa
Café,9.95,3,2026-03-15,Vito Álamo,Álava
Azúcar,13.46,4,2025-07-28,Tito Sevillano,Valladolid
Café,9.14,1,2026-04-27,Pánfilo Fonseca-Mena,Ciudad
Huevos,6.83,10,2025-06-16,Pepito Miranda-Gomis,Barcelona
Leche,14.94,4,2026-02-20,Zaida Ros Company,Ceuta
Café,8.81,9,2026-04-22,Ramiro Segura Acevedo,Melilla
Leche,15.36,7,2025-09-05,Cándida Arribas Herrero,Santa Cruz de Tenerife
Arroz,0.5,4,2025-10-20,Moreno Isidro Llamas Codina,Soria
Leche,12.17,1,2026-01-31,Wilfredo Llanos Abascal,La Rioja
Pollo,15.16,4,2025-10-22,Jose Tomás Bastida,Asturias
Queso,17.91,6,2025-08-12,Susana Calzada Trillo,Lugo
Azúcar,13.78,7,2026-02-15,Gloria Trujillo Olivé,Pontevedra
Café,9.43,2,2025-08-27,Blas Ciríaco Verdú Amorós,Guadalajara
Azúcar,6.07,5,2025-07-26,Pascual Botella Ledesma,Jaén
Pan,15.26,7,2025-06-06,Inmaculada del Mercader,Huesca
Café,19.16,5,2026-04-18,Tania Rebollo Morell,Cuenca
Aceite,6.81,8,2025-11-08,Soraya Salgado Jordán,Ávila
Huevos,2.9,9,2025-10-12,Marcio Godoy Lerma,Vizcaya
Carne,2.01,10,2026-01-03,Manu Carretero,Soria
Leche,3.98,9,2025-12-14,Máximo Manzanares Delgado,Santa Cruz de Tenerife
Carne,10.66,4,2025-12-01,Belen Flor Rubio,Ceuta
Café,1.24,5,2026-01-21,Pepito Vicens,La Coruña
Carne,3.1,7,2026-04-24,Teobaldo Roselló Sanabria,León
Huevos,12.5,6,2025-11-10,Marcelino Martorell Suárez,Huesca
Queso,2.51,2,2026-02-19,Jacinto Alberto Pellicer,Madrid
Queso,13.25,9,2025-06-19,Íñigo de Barriga,Huelva
Queso,5.3,4,2025-12-30,Chita Piquer-Dueñas,Málaga
Pollo,3.57,2,2026-01-11,Paloma Arnaiz Andreu,Granada
Queso,3.35,5,2026-03-11,Montserrat Cano Cases,Lleida
Leche,17.38,7,2025-07-21,Manu Sanz Sotelo,Guipúzcoa
Pan,3.64,10,2026-04-27,José Luis Rodriguez Vilalta,Ceuta
Pan,4.51,5,2026-05-15,Maite del Río,Santa Cruz de Tenerife
Huevos,15.72,6,2026-04-12,Magdalena Higueras Moya,Baleares
Leche,5.03,10,2025-09-13,Armida Borja Garriga,Ávila
Azúcar,15.38,6,2025-07-04,Claudio Pons Cortina,Asturias
Leche,11.7,9,2026-03-24,Loida Rivera Cerdá,Valladolid
Leche,13.2,10,2025-06-23,José Sierra-Solsona,Córdoba
Azúcar,9.21,6,2025-07-21,Domitila Quintanilla,Teruel
Pollo,13.0,6,2026-01-07,Dominga Amigó Fortuny,Barcelona
Arroz,16.71,5,2025-09-09,Manuela Tudela-Román,León
Carne,15.16,1,2026-03-24,Olivia Otilia Galindo Cózar,Zamora
Pollo,1.5,8,2026-03-08,Nilda Cánovas Reyes,Soria
Pollo,5.25,9,2025-07-27,Sabas Landa Alegria,Soria
Aceite,8.62,8,2026-01-04,Matilde Andrade Gámez,Palencia
Pollo,0.57,10,2025-10-27,Víctor Raimundo Calatayud Lastra,Badajoz
Aceite,1.75,7,2025-07-02,Victorino Ciro Ortuño Cabo,León
Arroz,7.49,8,2026-02-02,Patricia Montalbán Lucena,Tarragona
Queso,11.75,4,2026-01-12,Adalberto Sabater Soler,Huesca
Azúcar,12.5,8,2025-12-28,Toribio Vazquez Lara,Barcelona
Pan,8.19,8,2025-07-31,Martin Heliodoro Acevedo Canales,Teruel
Queso,12.27,4,2025-06-25,Héctor Julio Múgica Alfonso,Burgos
Queso,10.19,5,2025-07-02,Teodora del Araujo,Madrid
Arroz,2.83,4,2025-12-06,Félix Espejo-Arrieta,León
Aceite,1.86,6,2026-02-19,Adelardo Escrivá Briones,Huesca
Aceite,19.11,10,2025-12-23,Jessica Rivas Carpio,Palencia
Leche,18.9,2,2025-10-15,Encarnita Barrio,Guipúzcoa
Leche,18.83,3,2025-09-10,Rosa María Salomé Rosado Morillo,Teruel
Huevos,10.23,9,2025-08-01,Rogelio Vazquez Haro,Lleida
Café,12.36,7,2025-10-18,Candelas Francisco Folch,Ourense
Carne,11.61,1,2026-04-15,Tiburcio del Merino,Guadalajara
Pollo,5.26,1,2025-06-19,Heliodoro Quintanilla,Teruel
Arroz,15.1,8,2026-04-03,Albano Escolano Marí,Palencia
Pan,6.02,7,2026-04-02,Vicente Alba Priego,Murcia
Carne,10.05,2,2025-08-16,Emigdio Agapito Bermudez Alcalá,Soria
Carne,5.75,10,2026-02-05,Nicanor Villegas Baró,Granada
Pollo,8.94,9,2025-11-28,Teobaldo Nicolás Bastida Abascal,Pontevedra
Azúcar,12.4,1,2026-02-20,Feliciana Rocamora Benavente,Pontevedra
Aceite,17.16,7,2026-02-09,Adelardo Ripoll Pastor,Zamora
Leche,9.49,2,2025-07-14,Leonor Alemán Saez,Santa Cruz de Tenerife
Leche,11.27,5,2025-08-24,Albert Requena Sáez,Álava
Leche,10.41,6,2026-02-08,Sebastián Rovira Castelló,Córdoba
Pan,9.89,7,2026-01-26,Gil Macías Montenegro,Lleida
Arroz,14.6,4,2025-09-20,Baudelio Mayol Marquez,Jaén
Pan,16.67,8,2026-05-24,Alejandra Rincón Soriano,Ávila
Pan,14.03,4,2026-02-23,Victor Sierra Vázquez,Teruel
Carne,13.39,2,2026-05-08,Maximiano Palomar Tur,Ciudad
Huevos,15.01,6,2026-03-08,Azahara Lopez,Castellón
Carne,7.78,7,2025-10-03,Alfonso del Paredes,Huelva
Aceite,3.27,6,2026-01-21,Zaira Bonet,Barcelona
